"AccountRef.value","AccountRef.name","PaymentType","EntityRef.value","EntityRef.name","EntityRef.type","Credit","TotalAmt","PurchaseEx.any[0].name","PurchaseEx.any[0].declaredType","PurchaseEx.any[0].scope","PurchaseEx.any[0].value.Name","PurchaseEx.any[0].value.Value","PurchaseEx.any[0].nil","PurchaseEx.any[0].globalScope","PurchaseEx.any[0].typeSubstituted","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastUpdatedTime","DocNumber","TxnDate","DepartmentRef.value","DepartmentRef.name","CurrencyRef.value","CurrencyRef.name","PrivateNote","RemitToAddr.Id","RemitToAddr.Line1","PrintStatus","RemitToAddr.City","RemitToAddr.CountrySubDivisionCode","RemitToAddr.PostalCode","RemitToAddr.Line2","RemitToAddr.Line3","RemitToAddr.Line4","PaymentMethodRef.value","RemitToAddr.Line5","RecurDataRef.value","status","RemitToAddr.Country"
"129",HFT Wire Account,Check,"516",Intuit,Vendor,,"15.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42243","0","2025-05-20T17:10:21-07:00","2025-05-20T17:10:21-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,,"238","21650 Oxnard St.",NotSet,Woodland Hills,CA,"91367",Ste 2200,,,,,,,
"125",HFT Operating Account,Check,,,,,"7830.85",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42259","2","2025-05-20T18:45:27-07:00","2025-05-20T18:47:44-07:00",Wire,"2025-05-19","1",Hawaii Forest & Trail,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"192",KOZI Operating Account,Check,"926",KCostco,Vendor,,"64.9",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42280","0","2025-05-20T19:33:44-07:00","2025-05-20T19:33:44-07:00","11502","2025-05-15","2",Kohala Zipline,USD,United States Dollar,tp and paper towels,"14037",PO Box 34783,NotSet,Seattle,WA,"98124-1783",,,,,,,,
"193",KOZI Wire Account,Check,,,,,"10.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42284","2","2025-05-20T19:44:08-07:00","2025-06-10T16:27:24-07:00",SVCCHRG,"2025-05-15","2",Kohala Zipline,USD,United States Dollar,Service Charge,,,NotSet,,,,,,,,,,,
"125",HFT Operating Account,Check,"653",Proservice,Vendor,,"108149.48",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42336","0","2025-05-21T18:54:36-07:00","2025-05-21T18:54:36-07:00",Online,"2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,,"10702",Proservice,NotSet,,,,,,,,,,,
"192",KOZI Operating Account,Check,"1063",KProservice,Vendor,,"43858.29",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42337","1","2025-05-21T18:56:53-07:00","2025-05-21T18:57:26-07:00",Online,"2025-05-22","2",Kohala Zipline,USD,United States Dollar,,"10703",Proservice,NotSet,,,,Proservice,,,,,,,
"125",HFT Operating Account,Check,"531",John Hancock,Vendor,,"9586.68",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42342","0","2025-05-21T19:34:55-07:00","2025-05-21T19:34:55-07:00",Online,"2025-05-28","1",Hawaii Forest & Trail,USD,United States Dollar,,"10704",John Hancock,NotSet,,,,,,,,,,,
"192",KOZI Operating Account,Check,"999",KJohn Hancock,Vendor,,"526.07",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42343","0","2025-05-21T19:35:44-07:00","2025-05-21T19:35:44-07:00",Online,"2025-05-28","2",Kohala Zipline,USD,United States Dollar,,"10705",John Hancock,NotSet,,,,John Hancock,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"70.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42344","0","2025-05-21T19:42:20-07:00","2025-05-21T19:42:20-07:00",,"2025-05-17","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"79.21",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42345","0","2025-05-21T19:42:30-07:00","2025-05-21T19:42:30-07:00",,"2025-05-16","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"79.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42346","0","2025-05-21T19:43:33-07:00","2025-05-21T19:43:33-07:00",,"2025-05-17","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"72.2",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42347","0","2025-05-21T19:43:42-07:00","2025-05-21T19:43:42-07:00",,"2025-05-17","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"69.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42348","0","2025-05-21T19:44:00-07:00","2025-05-21T19:44:00-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"74.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42349","0","2025-05-21T19:44:19-07:00","2025-05-21T19:44:19-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"59.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42350","0","2025-05-21T19:44:37-07:00","2025-05-21T19:44:37-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"18.85",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42351","0","2025-05-21T19:44:49-07:00","2025-05-21T19:44:49-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"55.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42352","0","2025-05-21T19:44:57-07:00","2025-05-21T19:44:57-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"31.28",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42353","0","2025-05-21T19:45:17-07:00","2025-05-21T19:45:17-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"80.55",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42354","0","2025-05-21T19:45:30-07:00","2025-05-21T19:45:30-07:00",,"2025-05-18","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"14.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42355","0","2025-05-21T19:45:41-07:00","2025-05-21T19:45:41-07:00",,"2025-05-18","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"80.75",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42356","0","2025-05-21T19:45:52-07:00","2025-05-21T19:45:52-07:00",,"2025-05-18","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"63.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42357","0","2025-05-21T19:46:04-07:00","2025-05-21T19:46:04-07:00",,"2025-05-17","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"77.6",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42358","0","2025-05-21T19:46:14-07:00","2025-05-21T19:46:14-07:00",,"2025-05-16","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"74.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42359","0","2025-05-21T19:46:24-07:00","2025-05-21T19:46:24-07:00",,"2025-05-16","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"620",Office Depot,Vendor,False,"92.09",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42360","0","2025-05-21T19:47:10-07:00","2025-05-21T19:47:10-07:00",,"2025-05-15","1",Hawaii Forest & Trail,USD,United States Dollar,"OFFICEMAX/DEPOT 6780 KAILUA KONA HI- legal pads, banker boxes and file folder",,,,,,,,,,,,,,
"125",HFT Operating Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"1869.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42362","4","2025-05-22T01:59:04-07:00","2025-07-01T17:42:31-07:00",online,"2025-06-22","1",Hawaii Forest & Trail,USD,United States Dollar,,"156",,NotSet,Bank of,HI,,,,,,,,,
"191",KOZI Client Trust Account,Check,"896",KBank of Hawaii {Loan Center},Vendor,,"88.34",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42422","1","2025-05-22T13:58:58-07:00","2025-06-02T17:48:44-07:00",,"2025-05-28","2",Kohala Zipline,USD,United States Dollar,,"400",Bank of Hawaii,NotSet,Honolulu,HI,"96803",BankOH Loan Center,PO Box 2715,,,,,,
"192",KOZI Operating Account,Check,"896",KBank of Hawaii {Loan Center},Vendor,,"96.06",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42423","0","2025-05-22T13:59:41-07:00","2025-05-22T13:59:41-07:00",,"2025-05-28","2",Kohala Zipline,USD,United States Dollar,,"400",Bank of Hawaii,NotSet,Honolulu,HI,"96803",BankOH Loan Center,PO Box 2715,,,,,,
"124",HFT Client Trust Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"75.84",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42424","0","2025-05-22T15:06:08-07:00","2025-05-22T15:06:08-07:00",,"2025-05-28","1",Hawaii Forest & Trail,USD,United States Dollar,,"156",,NotSet,Bank of,HI,,,,,,,,,
"125",HFT Operating Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"114.44",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42425","0","2025-05-22T15:07:11-07:00","2025-05-22T15:07:11-07:00",,"2025-05-28","1",Hawaii Forest & Trail,USD,United States Dollar,,"156",,NotSet,Bank of,HI,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"69.44",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42450","0","2025-05-23T13:54:06-07:00","2025-05-23T13:54:06-07:00",,"2025-05-20","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"76.51",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42451","0","2025-05-23T13:54:18-07:00","2025-05-23T13:54:18-07:00",,"2025-05-20","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"72.37",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42452","0","2025-05-23T13:55:06-07:00","2025-05-23T13:55:06-07:00",,"2025-05-19","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"69.72",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42453","0","2025-05-23T13:55:16-07:00","2025-05-23T13:55:16-07:00",,"2025-05-19","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"125",HFT Operating Account,Check,"402",Costco,Vendor,,"859.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42495","0","2025-05-23T18:57:55-07:00","2025-05-23T18:57:55-07:00","22020","2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,"Water, tea & Juice","176","73-5600 Maiau Street",NotSet,Kailua-Kona,HI,"96740",,,,,,,,
"125",HFT Operating Account,Check,"402",Costco,Vendor,,"1263.66",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42496","1","2025-05-23T18:58:58-07:00","2025-05-23T19:00:28-07:00","22093","2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,,"176","73-5600 Maiau Street",NotSet,Kailua-Kona,HI,"96740",,,,,,,,
"129",HFT Wire Account,Check,"516",Intuit,Vendor,,"15.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42507","0","2025-05-26T12:55:35-07:00","2025-05-26T12:55:35-07:00",,"2025-05-23","1",Hawaii Forest & Trail,USD,United States Dollar,,"238","21650 Oxnard St.",NotSet,Woodland Hills,CA,"91367",Ste 2200,,,,,,,
"129",HFT Wire Account,Check,"516",Intuit,Vendor,,"137.84",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42508","0","2025-05-26T12:56:12-07:00","2025-05-26T12:56:12-07:00",,"2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,,"238","21650 Oxnard St.",NotSet,Woodland Hills,CA,"91367",Ste 2200,,,,,,,
"129",HFT Wire Account,Check,"516",Intuit,Vendor,,"15.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"42509","0","2025-05-26T12:57:27-07:00","2025-05-26T12:57:27-07:00",,"2025-05-21","1",Hawaii Forest & Trail,USD,United States Dollar,,"238","21650 Oxnard St.",NotSet,Woodland Hills,CA,"91367",Ste 2200,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"80.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42592","0","2025-05-28T13:45:03-07:00","2025-05-28T13:45:03-07:00",,"2025-05-21","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"78.25",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42593","0","2025-05-28T13:45:12-07:00","2025-05-28T13:45:12-07:00",,"2025-05-21","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"18.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42594","0","2025-05-28T13:46:00-07:00","2025-05-28T13:46:00-07:00",,"2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"75.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42595","0","2025-05-28T13:46:17-07:00","2025-05-28T13:46:17-07:00",,"2025-05-23","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"75.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42596","0","2025-05-28T13:46:42-07:00","2025-05-28T13:46:42-07:00",,"2025-05-23","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"53.6",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42597","0","2025-05-28T13:46:54-07:00","2025-05-28T13:46:54-07:00",,"2025-05-23","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"72.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42598","0","2025-05-28T13:47:08-07:00","2025-05-28T13:47:08-07:00",,"2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"79.9",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42599","0","2025-05-28T13:47:19-07:00","2025-05-28T13:47:19-07:00",,"2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"88.08",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42600","0","2025-05-28T13:47:46-07:00","2025-05-28T13:47:46-07:00",,"2025-05-22","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"79.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42601","0","2025-05-28T13:48:25-07:00","2025-05-28T13:48:25-07:00",,"2025-05-24","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"77.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42602","0","2025-05-28T13:49:10-07:00","2025-05-28T13:49:10-07:00",,"2025-05-24","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"21.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42603","0","2025-05-28T13:49:20-07:00","2025-05-28T13:49:20-07:00",,"2025-05-23","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"76.75",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"42604","0","2025-05-28T13:49:32-07:00","2025-05-28T13:49:32-07:00",,"2025-05-25","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
