"Id","Description","Amount","DetailType","AccountBasedExpenseLineDetail.ClassRef.value","AccountBasedExpenseLineDetail.ClassRef.name","AccountBasedExpenseLineDetail.AccountRef.value","AccountBasedExpenseLineDetail.AccountRef.name","AccountBasedExpenseLineDetail.BillableStatus","AccountBasedExpenseLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","AccountBasedExpenseLineDetail.CustomerRef.value","AccountBasedExpenseLineDetail.CustomerRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","ProjectRef.value","AccountBasedExpenseLineDetail.MarkupInfo.Percent","Parent_Entity"
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"41867","2025-04-08",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"41868","2025-04-05",,,,,,,,Purchase
"1",FACEBK *N7NGSNCYN2 - 9971,"2094.24",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"41869","2025-04-05",,,,,,,,Purchase
"1",WALMART.COM - 4639 mad good bars,"247.85",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"41870","2025-04-26",,,,,,,,Purchase
"1",SQ *JIM PHAN - 4133 taxi,"57.54",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41871","2025-04-15",,,,,,,,Purchase
"1",eBay O*21-12930-04873 - 4639- Cup Holder,"107.38",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"41872","2025-04-12",,,,,,,,Purchase
"1",SP REMOTES AND KEYS - 4639- Lincoln Key FOB,"118.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"41873","2025-04-17",,,,,,,,Purchase
"1",THE HOME DEPOT #1704,"41.86",AccountBasedExpenseLineDetail,"842103",KOZICO,"93",Equipment,NotBillable,NON,"41874","2025-04-22",,,,,,,,Purchase
"1",HYATT REGENCY NEWPORT,"64.99",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"41875","2025-04-10",,,,,,,,Purchase
"1",Payment Received,"5551.14",AccountBasedExpenseLineDetail,"842100",HFTCO,"125",HFT Operating Account,NotBillable,NON,"41881","2025-05-09",,,,,,,,Purchase
"1","SQ *POI DOG DELI, LLC","197.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"41882","2025-05-06",,,,,,,,Purchase
"1",Indeed USI25-02205241,"34.12",AccountBasedExpenseLineDetail,"842100",HFTCO,"147",Payroll Related Expenses,NotBillable,NON,"41883","2025-05-02",,,,,,,,Purchase
"1",Hawaii Public Radio Un,"563.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"41884","2025-05-01",,,,,,,,Purchase
"1",PRINCE HOTELS,"68.54",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41885","2025-04-30",,,,,,,,Purchase
"1",KONA AUTO CENTER,"1697.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"41886","2025-04-25",,,,,,,,Purchase
"1",PRINCE HOTELS,"271.13",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41887","2025-04-24",,,,,,,,Purchase
"1",www.konaautocenter.com,"379.43",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"41888","2025-04-16",,,,,,,,Purchase
"1",HERTZ #0260111,"235.14",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41889","2025-04-15",,,,,,,,Purchase
"1",PRINCE HOTELS,"261.93",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41890","2025-04-15",,,,,,,,Purchase
"1",OFFICEMAX/DEPOT 6780,"174.13",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"41891","2025-04-12",,,,,,,,Purchase
"1",ALASKA AIR IN FLIGHT,"12.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41892","2025-04-12",,,,,,,,Purchase
"1",USPS PO XXXXXX0330,"2.31",AccountBasedExpenseLineDetail,"842100",HFTCO,"118",Postage & Delivery,NotBillable,NON,"41893","2025-04-11",,,,,,,,Purchase
"1",TST*UMEKES,"72.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"41894","2025-04-11",,,,,,,,Purchase
"1",LA JOLLA SHORES HOTEL,"148.05",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"41895","2025-04-11",,,,,,,,Purchase
"1",SHOPIFY* 364550799,"203.78",AccountBasedExpenseLineDetail,"842103",KOZICO,"114",Dues & Subscriptions,NotBillable,NON,"41897","2025-05-11",,,,,,,,Purchase
"1",GOOGLE *ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41898","2025-05-10",,,,,,,,Purchase
"1",GOOGLE *ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41899","2025-05-09",,,,,,,,Purchase
"1",GOOGLE *ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41900","2025-05-07",,,,,,,,Purchase
"1",Payment Received,"15048.45",AccountBasedExpenseLineDetail,"842103",KOZICO,"192",KOZI Operating Account,NotBillable,NON,"41901","2025-05-09",,,,,,,,Purchase
"1",GOOGLE*ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41902","2025-05-05",,,,,,,,Purchase
"1",GOOGLE*ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41903","2025-05-03",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41904","2025-04-28",,,,,,,,Purchase
"1",GOOGLE*ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41905","2025-04-26",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41906","2025-04-25",,,,,,,,Purchase
"1",GOOGLE*ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41907","2025-04-22",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"582.1",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41908","2025-05-01",,,,,,,,Purchase
"1",Rubber Stamp Plantatio,"155.33",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,HasBeenBilled,NON,"41909","2025-04-28",,"178",KRETAIL STORE,"41910",ReimburseCharge,,"0.0",Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41911","2025-04-20",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41912","2025-04-18",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41913","2025-04-17",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41914","2025-04-14",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"41915","2025-04-12",,,,,,,,Purchase
"1",SP SELLGOODR,"1250.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"102",Outfitting,HasBeenBilled,NON,"41916","2025-04-11",,"178",KRETAIL STORE,"41917",ReimburseCharge,,"0.0",Purchase
"1",Payment Received,"384.48",AccountBasedExpenseLineDetail,"842103",KOZICO,"192",KOZI Operating Account,NotBillable,NON,"41918","2025-02-09",,,,,,,,Purchase
"1",Rubber Stamp Plantatio,"155.33",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,HasBeenBilled,NON,"41919","2025-04-21",,"178",KRETAIL STORE,"41920",ReimburseCharge,,"0.0",Purchase
"1","AMAZON MKTPL*KH5EN7WT3 label maker , telescope cleaner","31.39",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"41922","2025-04-29",,,,,,,,Purchase
"1",AMAZON MKTPL*K59QL0WC3 head rests,"99.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"41923","2025-04-28",,,,,,,,Purchase
"1",AMAZON MKTPL*NB8YL95I2- hand sanitizer,"161.88",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"41924","2025-04-29",,,,,,,,Purchase
"1",Amazon.com*NI7NG6H61 air cleaner element,"137.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"41925","2025-05-12",,,,,,,,Purchase
"1",LOWES #01561*Washer & Dryer,"1859.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"93",Equipment,NotBillable,NON,"41926","2025-05-09",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 KOZI remodel,"293.09",AccountBasedExpenseLineDetail,"842103",KOZICO,"94",Premise,NotBillable,NON,"41927","2025-05-09",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 KOZI Remodel,"15.46",AccountBasedExpenseLineDetail,"842103",KOZICO,"94",Premise,NotBillable,NON,"41928","2025-05-09",,,,,,,,Purchase
"1",,"15.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"42166","2025-05-19",,,,,,,,Purchase
"1","COSTCO WHSE #0140 KAILUA KONA HI- Chips, water, tea, juice","632.96",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"42167","2025-05-08",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.85",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42168","2025-05-14",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"89.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42169","2025-05-14",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"91.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42170","2025-05-13",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"76.05",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42171","2025-05-13",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"73.42",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42172","2025-05-11",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.35",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42173","2025-05-12",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"76.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42174","2025-05-08",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"64.24",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42175","2025-05-08",,,,,,,,Purchase
"1",SHELL OIL XXXXXXX8005 KAILUA KONA HI,"94.06",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42176","2025-05-08",,,,,,,,Purchase
"1",SHELL OIL XXXXXXX8005 KAILUA KONA HI,"77.11",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42177","2025-05-08",,,,,,,,Purchase
"1",SHELL OIL XXXXXXX8005 KAILUA KONA HI,"68.02",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42178","2025-05-09",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"78.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42179","2025-05-09",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42180","2025-05-09",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"49.03",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42181","2025-05-09",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"65.49",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42182","2025-05-10",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.85",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42183","2025-05-10",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.53",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42184","2025-05-12",,,,,,,,Purchase
"1",SQ *KONA COAST CUSTOMS Kailua Kona HI- Iiwi Inspection,"27.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"42185","2025-05-15",,,,,,,,Purchase
"1",STEALTH AUDIO - 9187- Headset,"84.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"42186","2025-05-17",,,,,,,,Purchase
"1",STEALTH AUDIO - 4639- Pawale PA System,"707.98",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"42187","2025-05-12",,,,,,,,Purchase
"1",TST*DA WHIP TACO SHOP - 9971- Lunch for Office,"169.36",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"42188","2025-05-16",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 9187-Door Stop,"9.35",AccountBasedExpenseLineDetail,"842100",HFTCO,"94",Premise,NotBillable,NON,"42189","2025-05-16",,,,,,,,Purchase
"1",SQ *GILLS LANAI - 2539,"27.01",AccountBasedExpenseLineDetail,"842103",KOZICO,"112",Meals & Entertainment,NotBillable,NON,"42190","2025-05-16",,,,,,,,Purchase
"1",AUTOHAUSAZ - 3567,"16.81",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"42191","2025-05-13",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"81.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"42192","2025-05-03",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"99.21",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"42193","2025-05-07",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"73.17",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"42194","2025-05-12",,,,,,,,Purchase
"1",,"15.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"155",Credit Card Fees,NotBillable,NON,"42243","2025-05-15",,,,,,,,Purchase
"1",,"7830.85",AccountBasedExpenseLineDetail,"847966",HFT3,"86",Education & Seminars,NotBillable,NON,"42259","2025-05-19",Wire,,,,,,,Purchase
"1",,"64.9",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"42280","2025-05-15","11502",,,,,,,Purchase
"1",,"10.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"42284","2025-05-15",SVCCHRG,,,,,,,Purchase
"1",Gross Wages,"102184.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"2",FICA-Social Security,"6283.97",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"3",FICA-Medicare,"1469.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"4",Federal Unemployment,"11.79",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"5",State Unemployment,"1017.44",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"6",Hawaii TDI,"403.88",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"7",EPLI,"255.43",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"8",Workers Comp,"5937.08",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"9",Admin Fees,"852.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"10",T&A Fees,"31.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"11",Sales Tax,"41.54",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"12",Employee Deductions,-10339.69,AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42336","2025-05-22",Online,,,,,,,Purchase
"13",Gross Wages,"36969.24",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"14",FICA-Social Security,"2266.49",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"15",FICA-Medicare,"530.06",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"16",Federal Unemployment,"20.21",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"17",State Unemployment,"364.5",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"18",Hawaii TDI,"180.45",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"19",EPLI,"92.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"20",Workers Comp,"3772.22",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"21",Admin Fee,"605.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"22",T&A Fees,"22.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"23",Sales Tax,"29.48",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"24",Employee Deductions,-993.77,AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42337","2025-05-22",Online,,,,,,,Purchase
"1",,"9586.68",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"42342","2025-05-28",Online,,,,,,,Purchase
"1",,"526.07",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"42343","2025-05-28",Online,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"70.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"42344","2025-05-17",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"79.21",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"42345","2025-05-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"79.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42346","2025-05-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"72.2",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42347","2025-05-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"69.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42348","2025-05-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42349","2025-05-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"59.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42350","2025-05-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"18.85",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42351","2025-05-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"55.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42352","2025-05-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"31.28",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42353","2025-05-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"80.55",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42354","2025-05-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"14.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42355","2025-05-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"80.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42356","2025-05-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"63.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42357","2025-05-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"77.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42358","2025-05-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.3",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42359","2025-05-16",,,,,,,,Purchase
"1","OFFICEMAX/DEPOT 6780 KAILUA KONA HI- legal pads, banker boxes and file folder","92.09",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"42360","2025-05-15",,,,,,,,Purchase
"1","2/7 stmt","1399.23",AccountBasedExpenseLineDetail,"842100",HFTCO,"1150040000",MB SP New Loan 1-200C,NotBillable,NON,"42362","2025-06-22",online,,,,,,,Purchase
"2","2/7 stmt","469.77",AccountBasedExpenseLineDetail,"842100",HFTCO,"78",Interest Expense,NotBillable,NON,"42362","2025-06-22",online,,,,,,,Purchase
"1",,"88.34",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"42422","2025-05-28",,,,,,,,Purchase
"1",,"96.06",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"42423","2025-05-28",,,,,,,,Purchase
"1",,"75.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"42424","2025-05-28",,,,,,,,Purchase
"1",,"114.44",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"42425","2025-05-28",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"69.44",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42450","2025-05-20",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"76.51",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42451","2025-05-20",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"72.37",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42452","2025-05-19",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"69.72",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42453","2025-05-19",,,,,,,,Purchase
"1",,"859.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"42495","2025-05-22","22020",,,,,,,Purchase
"1","Alcohol, windex, dawn, tp, tide","91.2",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"42496","2025-05-22","22093",,,,,,,Purchase
"2","chips, bars, trail mix, fruit snacks","1172.46",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"42496","2025-05-22","22093",,,,,,,Purchase
"1",,"15.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"155",Credit Card Fees,NotBillable,NON,"42507","2025-05-23",,,,,,,,Purchase
"1",,"137.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"155",Credit Card Fees,NotBillable,NON,"42508","2025-05-22",,,,,,,,Purchase
"1",,"15.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"155",Credit Card Fees,NotBillable,NON,"42509","2025-05-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"80.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42592","2025-05-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"78.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42593","2025-05-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"18.45",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"42594","2025-05-22",,,,,,,,Purchase
