"Id","LineNum","Amount","DetailType","DepositLineDetail.Entity.value","DepositLineDetail.Entity.name","DepositLineDetail.Entity.type","DepositLineDetail.ClassRef.value","DepositLineDetail.ClassRef.name","DepositLineDetail.AccountRef.value","DepositLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","DepositLineDetail.CheckNum","Description","DepositLineDetail.PaymentMethodRef.value","DepositLineDetail.PaymentMethodRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","ProjectRef.value","Parent_Entity"
"1","1.0","5718.15",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","43974","2025-06-14",,,,,,,,,,Deposit
"2","2.0",-109.14,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","43974","2025-06-14",,,,,,,,,,Deposit
"1","1.0","3114.14",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","43975","2025-06-15",,,,,,,,,,Deposit
"2","2.0",-60.36,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","43975","2025-06-15",,,,,,,,,,Deposit
"1","1.0","7202.35",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","43976","2025-06-15",,,,,,,,,,Deposit
"2","2.0",-142.51,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","43976","2025-06-15",,,,,,,,,,Deposit
"1","1.0","5808.22",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","43977","2025-06-14",,,,,,,,,,Deposit
"2","2.0",-113.97,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","43977","2025-06-14",,,,,,,,,,Deposit
"1","1.0","7064.64",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","43978","2025-06-13",,,,,,,,,,Deposit
"2","2.0",-139.65,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","43978","2025-06-13",,,,,,,,,,Deposit
"1","1.0","6382.12",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","43979","2025-06-12",,,,,,,,,,Deposit
"2","2.0",-122.76,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","43979","2025-06-12",,,,,,,,,,Deposit
,,"34.55",,,,,,,,,"43980","2025-03-24",,,#5324,,,"43838",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"43980","2025-03-24",,,#5323,,,"43839",SalesReceipt,"0",,Deposit
,,"6.23",,,,,,,,,"43980","2025-03-24",,,#5322,,,"43841",SalesReceipt,"0",,Deposit
,,"47.12",,,,,,,,,"43980","2025-03-24",,,#5321,,,"43843",SalesReceipt,"0",,Deposit
,,"23.02",,,,,,,,,"43980","2025-03-24",,,#5320,,,"43845",SalesReceipt,"0",,Deposit
,,"39.78",,,,,,,,,"43980","2025-03-24",,,#5319,,,"43847",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"43980","2025-03-24",,,#5318,,,"43848",SalesReceipt,"0",,Deposit
,,"40.84",,,,,,,,,"43980","2025-03-24",,,#5316,,,"43849",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"43980","2025-03-24",,,#5315,,,"43850",SalesReceipt,"0",,Deposit
,,"57.9",,,,,,,,,"43980","2025-03-24",,,#5317,,,"43956",SalesReceipt,"0",,Deposit
"1","1.0",-8.96,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43980","2025-03-24",,,,,,,,,,Deposit
,,"4.19",,,,,,,,,"43981","2025-03-25",,,#5329,,,"43865",SalesReceipt,"0",,Deposit
,,"55.49",,,,,,,,,"43981","2025-03-25",,,#5328,,,"43866",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"43981","2025-03-25",,,#5327,,,"43867",SalesReceipt,"0",,Deposit
,,"90.05",,,,,,,,,"43981","2025-03-25",,,#5326,,,"43868",SalesReceipt,"0",,Deposit
,,"14.66",,,,,,,,,"43981","2025-03-25",,,#5325,,,"43954",SalesReceipt,"0",,Deposit
,,"15.71",,,,,,,,,"43981","2025-03-25",,,#5334,,,"43856",SalesReceipt,"0",,Deposit
,,"81.66",,,,,,,,,"43981","2025-03-25",,,#5333,,,"43858",SalesReceipt,"0",,Deposit
,,"89.01",,,,,,,,,"43981","2025-03-25",,,#5332,,,"43860",SalesReceipt,"0",,Deposit
,,"27.23",,,,,,,,,"43981","2025-03-25",,,#5331,,,"43862",SalesReceipt,"0",,Deposit
"1","1.0",-10.88,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43981","2025-03-25",,,,,,,,,,Deposit
,,"78.53",,,,,,,,,"43982","2025-03-26",,,#5339,,,"43800",SalesReceipt,"0",,Deposit
,,"159.68",,,,,,,,,"43982","2025-03-26",,,#5338,,,"43801",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"43982","2025-03-26",,,#5337,,,"43802",SalesReceipt,"0",,Deposit
,,"48.17",,,,,,,,,"43982","2025-03-26",,,#5336,,,"43803",SalesReceipt,"0",,Deposit
,,"127.75",,,,,,,,,"43982","2025-03-26",,,#5335,,,"43804",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"43982","2025-03-26",,,#5343,,,"43796",SalesReceipt,"0",,Deposit
,,"58.64",,,,,,,,,"43982","2025-03-26",,,#5342,,,"43797",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"43982","2025-03-26",,,#5341,,,"43798",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"43982","2025-03-26",,,#5340,,,"43799",SalesReceipt,"0",,Deposit
"1","1.0",-16.02,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43982","2025-03-26",,,,,,,,,,Deposit
,,"67.02",,,,,,,,,"43983","2025-03-27",,,#5344,,,"43795",SalesReceipt,"0",,Deposit
,,"49.16",,,,,,,,,"43983","2025-03-27",,,#5348,,,"43829",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"43983","2025-03-27",,,#5347,,,"43830",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"43983","2025-03-27",,,#5346,,,"43831",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"43983","2025-03-27",,,#5345,,,"43832",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"43983","2025-03-27",,,#5353,,,"43824",SalesReceipt,"0",,Deposit
,,"83.77",,,,,,,,,"43983","2025-03-27",,,#5352,,,"43826",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"43983","2025-03-27",,,#5351,,,"43827",SalesReceipt,"0",,Deposit
,,"41.87",,,,,,,,,"43983","2025-03-27",,,#5350,,,"43828",SalesReceipt,"0",,Deposit
,,"309.22",,,,,,,,,"43983","2025-03-27",,,#5349,,,"43952",SalesReceipt,"0",,Deposit
"1","1.0",-17.0,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43983","2025-03-27",,,,,,,,,,Deposit
,,"78.52",,,,,,,,,"43984","2025-03-28",,,#5358,,,"43763",SalesReceipt,"0",,Deposit
,,"204.09",,,,,,,,,"43984","2025-03-28",,,#5357,,,"43764",SalesReceipt,"0",,Deposit
,,"37.7",,,,,,,,,"43984","2025-03-28",,,#5356,,,"43765",SalesReceipt,"0",,Deposit
,,"46.07",,,,,,,,,"43984","2025-03-28",,,#5355,,,"43766",SalesReceipt,"0",,Deposit
,,"20.93",,,,,,,,,"43984","2025-03-28",,,#5354,,,"43822",SalesReceipt,"0",,Deposit
,,"138.12",,,,,,,,,"43984","2025-03-28",,,#5363,,,"43759",SalesReceipt,"0",,Deposit
,,"34.55",,,,,,,,,"43984","2025-03-28",,,#5362,,,"43760",SalesReceipt,"0",,Deposit
,,"34.55",,,,,,,,,"43984","2025-03-28",,,#5360,,,"43761",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"43984","2025-03-28",,,#5359,,,"43762",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"43984","2025-03-28",,,#5370,,,"43780",SalesReceipt,"0",,Deposit
,,"72.25",,,,,,,,,"43984","2025-03-28",,,#5369,,,"43781",SalesReceipt,"0",,Deposit
,,"26.17",,,,,,,,,"43984","2025-03-28",,,#5368,,,"43782",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"43984","2025-03-28",,,#5366,,,"43784",SalesReceipt,"0",,Deposit
,,"45.45",,,,,,,,,"43984","2025-03-28",,,#5365,,,"43943",SalesReceipt,"0",,Deposit
,,"45.45",,,,,,,,,"43984","2025-03-28",,,#5364,,,"43944",SalesReceipt,"0",,Deposit
,,"41.05",,,,,,,,,"43984","2025-03-28",,,#5361,,,"43950",SalesReceipt,"0",,Deposit
,,"12.05",,,,,,,,,"43984","2025-03-28",,,#5374,,,"43777",SalesReceipt,"0",,Deposit
,,"23.02",,,,,,,,,"43984","2025-03-28",,,#5373,,,"43778",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"43984","2025-03-28",,,#5372,,,"43779",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"43984","2025-03-28",,,#5375,,,"43886",SalesReceipt,"0",,Deposit
,,"69.74",,,,,,,,,"43984","2025-03-28",,,#5371,,,"43966",SalesReceipt,"0",,Deposit
"1","1.0",-29.42,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43984","2025-03-28",,,,,,,,,,Deposit
,,"74.34",,,,,,,,,"43985","2025-03-31",,,#5383,,,"43878",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"43985","2025-03-31",,,#5382,,,"43879",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"43985","2025-03-31",,,#5381,,,"43880",SalesReceipt,"0",,Deposit
,,"40.84",,,,,,,,,"43985","2025-03-31",,,#5379,,,"43882",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"43985","2025-03-31",,,#5378,,,"43883",SalesReceipt,"0",,Deposit
,,"9.41",,,,,,,,,"43985","2025-03-31",,,#5377,,,"43884",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"43985","2025-03-31",,,#5376,,,"43885",SalesReceipt,"0",,Deposit
,,"49.16",,,,,,,,,"43985","2025-03-31",,,#5387,,,"43898",SalesReceipt,"0",,Deposit
,,"57.57",,,,,,,,,"43985","2025-03-31",,,#5385,,,"43901",SalesReceipt,"0",,Deposit
,,"47.12",,,,,,,,,"43985","2025-03-31",,,#5384,,,"43877",SalesReceipt,"0",,Deposit
,,"94.22",,,,,,,,,"43985","2025-03-31",,,#5380,,,"43881",SalesReceipt,"0",,Deposit
,,"19.89",,,,,,,,,"43985","2025-03-31",,,#5386,,,"43900",SalesReceipt,"0",,Deposit
"11","1.0",-12.22,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43985","2025-03-31",,,,,,,,,,Deposit
,,"61.23",,,,,,,,,"43987","2025-04-08",,"21981",,"5",,"38992",Payment,"0",,Deposit
,,"20.94",,,,,,,,,"43987","2025-04-08",,,,,,"44377",SalesReceipt,"0",,Deposit
,,"4.19",,,,,,,,,"43987","2025-04-08",,,,,,"44376",SalesReceipt,"0",,Deposit
,,"99.47",,,,,,,,,"43987","2025-04-08",,,,,,"44375",SalesReceipt,"0",,Deposit
,,"5.24",,,,,,,,,"43987","2025-04-08",,,,,,"44374",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"43987","2025-04-08",,,,,,"44373",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"43988","2025-06-16",,,,,,"43206",SalesReceipt,"0",,Deposit
,,"124.61",,,,,,,,,"43988","2025-06-16",,,,,,"43207",SalesReceipt,"0",,Deposit
,,"271.2",,,,,,,,,"43988","2025-06-16",,,,,,"43208",SalesReceipt,"0",,Deposit
,,"78.53",,,,,,,,,"43988","2025-06-16",,,,,,"43209",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"43988","2025-06-16",,,,,,"43210",SalesReceipt,"0",,Deposit
,,"90.06",,,,,,,,,"43988","2025-06-16",,,,,,"43211",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"43988","2025-06-16",,,,,,"43212",SalesReceipt,"0",,Deposit
,,"73.3",,,,,,,,,"43988","2025-06-16",,,,,,"43213",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"43988","2025-06-16",,,,,,"43214",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"43988","2025-06-16",,,,,,"43215",SalesReceipt,"0",,Deposit
,,"31.39",,,,,,,,,"43988","2025-06-16",,,,,,"43216",SalesReceipt,"0",,Deposit
,,"54.46",,,,,,,,,"43988","2025-06-16",,,,,,"43217",SalesReceipt,"0",,Deposit
,,"42.93",,,,,,,,,"43988","2025-06-16",,,,,,"43218",SalesReceipt,"0",,Deposit
,,"30.34",,,,,,,,,"43988","2025-06-16",,,,,,"43219",SalesReceipt,"0",,Deposit
,,"115.16",,,,,,,,,"43988","2025-06-16",,,,,,"43220",SalesReceipt,"0",,Deposit
,,"6.81",,,,,,,,,"43988","2025-06-16",,,,,,"43221",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"43988","2025-06-16",,,,,,"43223",SalesReceipt,"0",,Deposit
,,"38.73",,,,,,,,,"43988","2025-06-16",,,,,,"43225",SalesReceipt,"0",,Deposit
,,"119.37",,,,,,,,,"43988","2025-06-16",,,,,,"43227",SalesReceipt,"0",,Deposit
,,"104.2",,,,,,,,,"43988","2025-06-16",,,,,,"43228",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"43988","2025-06-16",,,,,,"43229",SalesReceipt,"0",,Deposit
"1","1.0",-35.87,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43988","2025-06-16",,,,,,,,,,Deposit
,,"182.2",,,,,,,,,"43989","2025-06-16",,,,,,"43203",SalesReceipt,"0",,Deposit
,,"40.84",,,,,,,,,"43989","2025-06-16",,,,,,"43204",SalesReceipt,"0",,Deposit
,,"14.65",,,,,,,,,"43989","2025-06-16",,,,,,"43205",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"43989","2025-06-16",,,,,,"43222",SalesReceipt,"0",,Deposit
,,"41.88",,,,,,,,,"43989","2025-06-16",,,,,,"43224",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"43989","2025-06-16",,,,,,"43226",SalesReceipt,"0",,Deposit
,,"144.48",,,,,,,,,"43989","2025-06-16",,,,,,"43277",SalesReceipt,"0",,Deposit
,,"74.35",,,,,,,,,"43989","2025-06-16",,,,,,"43278",SalesReceipt,"0",,Deposit
"1","1.0",-14.08,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","43989","2025-06-16",,,,,,,,,,Deposit
"1","1.0","12803.83",DepositLineDetail,,,,"842100",HFTCO,"129","2106-01 HFT Wire Account","44061","2025-06-16",,,,,,,,,,Deposit
"1","1.0","42255.64",DepositLineDetail,,,,"842100",HFTCO,"124","2108-00 HFT Client Trust Account","44065","2025-06-16",,,,,,,,,,Deposit
"1","1.0","7558.94",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44078","2025-06-11",,,,,,,,,,Deposit
"2","2.0",-148.13,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","44078","2025-06-11",,,,,,,,,,Deposit
"1","1.0","47233.89",DepositLineDetail,,,,"842103",KOZICO,"191","2108-10 KOZI Client Trust Account","44094","2025-06-16",,,,,,,,,,Deposit
"1","1.0","8663.25",DepositLineDetail,,,,"842103",KOZICO,"193","2106-11 KOZI Wire Account","44095","2025-06-16",,,,,,,,,,Deposit
,,"31.41",,,,,,,,,"44106","2025-06-18",,,,,,"43275",SalesReceipt,"0",,Deposit
,,"15.71",,,,,,,,,"44106","2025-06-18",,,,,,"43276",SalesReceipt,"0",,Deposit
,,"229.29",,,,,,,,,"44106","2025-06-18",,,,,,"43279",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"44106","2025-06-18",,,,,,"43280",SalesReceipt,"0",,Deposit
,,"52.36",,,,,,,,,"44106","2025-06-18",,,#6092,,,"43530",SalesReceipt,"0",,Deposit
"1","1.0",-11.7,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","44106","2025-06-18",,,,,,,,,,Deposit
,,"4709.63",,,,,,,,,"44165","2025-06-17",,,Paid via QuickBooks Payments: Payment ID 015485,"17",,"44046",Payment,"0",,Deposit
"1","1.0","45.0",DepositLineDetail,,,,"842100",HFTCO,"83","9070-00 Miscellaneous Income","44202","2025-06-16",,,,,,,,,,Deposit
"1","1.0","4470.14",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44206","2025-06-17",,,,,,,,,,Deposit
"2","2.0",-86.44,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44206","2025-06-17",,,,,,,,,,Deposit
"1","1.0","7416.75",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44207","2025-06-16",,,,,,,,,,Deposit
"2","2.0",-143.63,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44207","2025-06-16",,,,,,,,,,Deposit
"1","1.0","5299.37",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44208","2025-06-16",,,,,,,,,,Deposit
"2","2.0",-102.19,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","44208","2025-06-16",,,,,,,,,,Deposit
"1","1.0","6339.08",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44209","2025-06-17",,,,,,,,,,Deposit
"2","2.0",-125.41,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","44209","2025-06-17",,,,,,,,,,Deposit
,,"140.25",,,,,,,,,"44246","2025-06-20",,,#6098,,,"44009",SalesReceipt,"0",,Deposit
,,"75.93",,,,,,,,,"44246","2025-06-20",,,#6097,,,"44010",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"44246","2025-06-20",,,#6094,,,"44013",SalesReceipt,"0",,Deposit
,,"81.67",,,,,,,,,"44246","2025-06-20",,,#6096,,,"44016",SalesReceipt,"0",,Deposit
,,"31.4",,,,,,,,,"44246","2025-06-20",,,#6095,,,"44018",SalesReceipt,"0",,Deposit
,,"8.38",,,,,,,,,"44246","2025-06-20",,,#6093,,,"44022",SalesReceipt,"0",,Deposit
"1","1.0",-9.41,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","44246","2025-06-20",,,,,,,,,,Deposit
"1","1.0","8561.81",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44247","2025-06-18",,,,,,,,,,Deposit
"2","2.0",-165.36,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44247","2025-06-18",,,,,,,,,,Deposit
"1","1.0","7319.37",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44248","2025-06-18",,,,,,,,,,Deposit
"2","2.0",-143.76,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","44248","2025-06-18",,,,,,,,,,Deposit
,,"14131.44",,,,,,,,,"44252","2025-06-19",,"11534",,"5",,"44025",Payment,"0",,Deposit
,,"939.28",,,,,,,,,"44252","2025-06-19",,"16261",,"5",,"44026",Payment,"0",,Deposit
,,"854.44",,,,,,,,,"44252","2025-06-19",,"25323",,"5",,"44027",Payment,"0",,Deposit
,,"2742.44",,,,,,,,,"44252","2025-06-19",,"50117726",,"5",,"44028",Payment,"0",,Deposit
,,"2521.76",,,,,,,,,"44252","2025-06-19",,"50117858",,"5",,"44030",Payment,"0",,Deposit
,,"2425.14",,,,,,,,,"44252","2025-06-19",,"4997369",,,,"44249",Payment,"0",,Deposit
,,"2269.66",,,,,,,,,"44252","2025-06-19",,"1383660250",,"5",,"44250",Payment,"0",,Deposit
,,"467.44",,,,,,,,,"44252","2025-06-19",,"935376",,"5",,"44251",Payment,"0",,Deposit
,,"1975.02",,,,,,,,,"44253","2025-06-19",,"22175",,"5",,"44024",Payment,"0",,Deposit
,,"1437.14",,,,,,,,,"44253","2025-06-19",,"50117691",,"5",,"44029",Payment,"0",,Deposit
,,"1107.3",,,,,,,,,"44253","2025-06-19",,"50117862",,"5",,"44031",Payment,"0",,Deposit
,,"3060.19",,,,,,,,,"44253","2025-06-19",,"5041385",,"5",,"44032",Payment,"0",,Deposit
"1","1.0","19.11",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","44325","2025-06-20",,,,,,,,,,Deposit
"1","1.0","7590.09",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44353","2025-06-19",,,,,,,,,,Deposit
"2","2.0",-146.62,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44353","2025-06-19",,,,,,,,,,Deposit
"1","1.0","5408.73",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44354","2025-06-19",,,,,,,,,,Deposit
"2","2.0",-107.72,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","44354","2025-06-19",,,,,,,,,,Deposit
,,"41.87",,,,,,,,,"44407","2025-06-23",,,#6104,,,"43994",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"44407","2025-06-23",,,#6103,,,"43996",SalesReceipt,"0",,Deposit
,,"20.95",,,,,,,,,"44407","2025-06-23",,,#6102,,,"43998",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"44407","2025-06-23",,,#6101,,,"44008",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"44407","2025-06-23",,,#6100,,,"44011",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"44407","2025-06-23",,,#6099,,,"44012",SalesReceipt,"0",,Deposit
,,"6.81",,,,,,,,,"44407","2025-06-23",,,#6105,,,"43993",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"44407","2025-06-23",,,#6111,,,"44002",SalesReceipt,"0",,Deposit
,,"48.17",,,,,,,,,"44407","2025-06-23",,,#6110,,,"44003",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"44407","2025-06-23",,,#6109,,,"44004",SalesReceipt,"0",,Deposit
,,"69.11",,,,,,,,,"44407","2025-06-23",,,#6108,,,"44005",SalesReceipt,"0",,Deposit
,,"14.65",,,,,,,,,"44407","2025-06-23",,,#6107,,,"44006",SalesReceipt,"0",,Deposit
,,"34.55",,,,,,,,,"44407","2025-06-23",,,#6106,,,"44007",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"44407","2025-06-23",,,#6112,,,"44020",SalesReceipt,"0",,Deposit
,,"88.98",,,,,,,,,"44407","2025-06-23",,,#6120,,,"43990",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"44407","2025-06-23",,,#6119,,,"43991",SalesReceipt,"0",,Deposit
,,"198.84",,,,,,,,,"44407","2025-06-23",,,#6118,,,"43992",SalesReceipt,"0",,Deposit
,,"59.68",,,,,,,,,"44407","2025-06-23",,,#6126,,,"43995",SalesReceipt,"0",,Deposit
,,"26.17",,,,,,,,,"44407","2025-06-23",,,#6125,,,"43997",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"44407","2025-06-23",,,#6124,,,"43999",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"44407","2025-06-23",,,#6123,,,"44000",SalesReceipt,"0",,Deposit
,,"49.16",,,,,,,,,"44407","2025-06-23",,,#6122,,,"44001",SalesReceipt,"0",,Deposit
,,"27.23",,,,,,,,,"44407","2025-06-23",,,#6116,,,"44014",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"44407","2025-06-23",,,#6115,,,"44015",SalesReceipt,"0",,Deposit
,,"3.66",,,,,,,,,"44407","2025-06-23",,,#6114,,,"44017",SalesReceipt,"0",,Deposit
,,"21.98",,,,,,,,,"44407","2025-06-23",,,#6113,,,"44019",SalesReceipt,"0",,Deposit
,,"127.28",,,,,,,,,"44407","2025-06-23",,,#6117,,,"44021",SalesReceipt,"0",,Deposit
,,"32.97",,,,,,,,,"44407","2025-06-23",,,#6121,,,"44023",SalesReceipt,"0",,Deposit
"1","1.0",-32.47,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","44407","2025-06-23",,,,,,,,,,Deposit
,,"43.98",,,,,,,,,"44408","2025-06-24",,,#6128,,,"44109",SalesReceipt,"0",,Deposit
,,"25.65",,,,,,,,,"44408","2025-06-24",,,#6127,,,"44110",SalesReceipt,"0",,Deposit
"1","1.0",-1.88,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","44408","2025-06-24",,,,,,,,,,Deposit
"1","1.0","3881.88",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44409","2025-06-22",,,,,,,,,,Deposit
"2","2.0",-74.97,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44409","2025-06-22",,,,,,,,,,Deposit
"1","1.0","4760.72",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44410","2025-06-21",,,,,,,,,,Deposit
"2","2.0",-91.36,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44410","2025-06-21",,,,,,,,,,Deposit
"1","1.0","4443.36",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44411","2025-06-20",,,,,,,,,,Deposit
"2","2.0",-86.83,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","44411","2025-06-20",,,,,,,,,,Deposit
"1","1.0","1111.97",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44412","2025-06-22",,,,,,,,,,Deposit
"2","2.0",-23.1,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","44412","2025-06-22",,,,,,,,,,Deposit
"1","1.0","4529.64",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","44413","2025-06-21",,,,,,,,,,Deposit
