"Id","LineNum","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","Description","SalesItemLineDetail.ServiceDate","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","SalesItemLineDetail.MarkupInfo.PercentBased","SalesItemLineDetail.MarkupInfo.Value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.name","GroupLineDetail.GroupItemRef.value","GroupLineDetail.GroupItemRef.name","GroupLineDetail.Quantity","GroupLineDetail.Line[0].Id","GroupLineDetail.Line[0].LineNum","GroupLineDetail.Line[0].Description","GroupLineDetail.Line[0].Amount","GroupLineDetail.Line[0].DetailType","GroupLineDetail.Line[0].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[0].SalesItemLineDetail.Qty","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.TaxCodeRef.value","GroupLineDetail.Line[1].Id","GroupLineDetail.Line[1].LineNum","GroupLineDetail.Line[1].Description","GroupLineDetail.Line[1].Amount","GroupLineDetail.Line[1].DetailType","GroupLineDetail.Line[1].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[1].SalesItemLineDetail.Qty","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.TaxCodeRef.value","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
"1","1.0","586.65",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"586.65","1.0","71","5000-02 FIT Tours",NON,"42770","2025-05-31","819923",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2723.13",SalesItemLineDetail,"79",Signature- Private Tours,"2723.13","1.0","74","5000-05 Signature - Private Tours",NON,"42770","2025-05-31","819923",Souza,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3309.78",SubTotalLineDetail,,,,,,,,"42770","2025-05-31","819923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2107.08",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2107.08","1.0","71","5000-02 FIT Tours",NON,"42772","2025-05-31","819973",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2107.08",SubTotalLineDetail,,,,,,,,"42772","2025-05-31","819973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2203.14",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2203.14","1.0","71","5000-02 FIT Tours",NON,"42774","2025-05-31","819977",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2203.14",SubTotalLineDetail,,,,,,,,"42774","2025-05-31","819977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","895.8",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"895.8","1.0","71","5000-02 FIT Tours",NON,"42779","2025-05-31","819986",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"895.8",SubTotalLineDetail,,,,,,,,"42779","2025-05-31","819986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3088.76",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"3088.76","1.0","71","5000-02 FIT Tours",NON,"42781","2025-05-31","819987-a",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2120.4",SalesItemLineDetail,"64",Ohana Outings-Tours,"2120.4","1.0","73","5000-04 Ohana - Private Tours",NON,"42781","2025-05-31","819987-a",Robin Lundgren,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","7461.05",SalesItemLineDetail,"79",Signature- Private Tours,"7461.05","1.0","74","5000-05 Signature - Private Tours",NON,"42781","2025-05-31","819987-a",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"12670.21",SubTotalLineDetail,,,,,,,,"42781","2025-05-31","819987-a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","932.38",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"932.38","1.0","71","5000-02 FIT Tours",NON,"42782","2025-05-31","820004",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"932.38",SubTotalLineDetail,,,,,,,,"42782","2025-05-31","820004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","417.18",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"417.18","1.0","71","5000-02 FIT Tours",NON,"42783","2025-05-31","820006",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"417.18",SubTotalLineDetail,,,,,,,,"42783","2025-05-31","820006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","314.14",SalesItemLineDetail,"137",Groups-Tours,"314.14","1.0","72","5000-03 Group Tours",NON,"42784","2025-05-31","820007",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"314.14",SubTotalLineDetail,,,,,,,,"42784","2025-05-31","820007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","22828.5",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"22828.5","1.0","71","5000-02 FIT Tours",NON,"42785","2025-05-31","820009",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"22828.5",SubTotalLineDetail,,,,,,,,"42785","2025-05-31","820009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","463.34",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"463.34","1.0","71","5000-02 FIT Tours",NON,"42786","2025-05-31","820011",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"463.34",SubTotalLineDetail,,,,,,,,"42786","2025-05-31","820011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","6400.15",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"6400.15","1.0","71","5000-02 FIT Tours",NON,"42802","2025-05-31","820141",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","1806.24",SalesItemLineDetail,"64",Ohana Outings-Tours,"1806.24","1.0","73","5000-04 Ohana - Private Tours",NON,"42802","2025-05-31","820141",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","2710.99",SalesItemLineDetail,"79",Signature- Private Tours,"2710.99","1.0","74","5000-05 Signature - Private Tours",NON,"42802","2025-05-31","820141",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"10917.38",SubTotalLineDetail,,,,,,,,"42802","2025-05-31","820141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2542.15",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2542.15","1.0","71","5000-02 FIT Tours",NON,"42803","2025-05-31","820161",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2542.15",SubTotalLineDetail,,,,,,,,"42803","2025-05-31","820161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2272.24",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2272.24","1.0","71","5000-02 FIT Tours",NON,"42805","2025-05-31","820163",,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2272.24",SubTotalLineDetail,,,,,,,,"42805","2025-05-31","820163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","344.5",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"344.5","1.0","71","5000-02 FIT Tours",NON,"42811","2025-05-31","820188",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"344.5",SubTotalLineDetail,,,,,,,,"42811","2025-05-31","820188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","369.1",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"369.1","1.0","71","5000-02 FIT Tours",NON,"42812","2025-05-31","820190",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"369.1",SubTotalLineDetail,,,,,,,,"42812","2025-05-31","820190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1725.66",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1725.66","1.0","71","5000-02 FIT Tours",NON,"42813","2025-05-31","820192",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1725.66",SubTotalLineDetail,,,,,,,,"42813","2025-05-31","820192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2583.7",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2583.7","1.0","71","5000-02 FIT Tours",NON,"42814","2025-05-31","820193",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2583.7",SubTotalLineDetail,,,,,,,,"42814","2025-05-31","820193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","787.44",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"787.44","1.0","71","5000-02 FIT Tours",NON,"42816","2025-05-31","820194",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"787.44",SubTotalLineDetail,,,,,,,,"42816","2025-05-31","820194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","344.5",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"344.5","1.0","71","5000-02 FIT Tours",NON,"42818","2025-05-31","820195",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"344.5",SubTotalLineDetail,,,,,,,,"42818","2025-05-31","820195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3060.19",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"3060.19","1.0","71","5000-02 FIT Tours",NON,"42820","2025-05-31","820196",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3060.19",SubTotalLineDetail,,,,,,,,"42820","2025-05-31","820196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","393.72",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"393.72","1.0","71","5000-02 FIT Tours",NON,"42822","2025-05-31","820197",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"393.72",SubTotalLineDetail,,,,,,,,"42822","2025-05-31","820197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3094.16",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"3094.16","1.0","71","5000-02 FIT Tours",NON,"42824","2025-05-31","820199",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3094.16",SubTotalLineDetail,,,,,,,,"42824","2025-05-31","820199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","861.25",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"861.25","1.0","71","5000-02 FIT Tours",NON,"42826","2025-05-31","820205",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"861.25",SubTotalLineDetail,,,,,,,,"42826","2025-05-31","820205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1722.5",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1722.5","1.0","71","5000-02 FIT Tours",NON,"42827","2025-05-31","820206",,"2025-05-31","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1722.5",SubTotalLineDetail,,,,,,,,"42827","2025-05-31","820206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1313.41",SalesItemLineDetail,"137",Groups-Tours,"5253.66","0.249999","72","5000-03 Group Tours",NON,"42838","2025-05-31","820207",KW AM/PM,"2025-05-29","842100",HFTCO,"40830",Estimate,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1313.41",SubTotalLineDetail,,,,,,,,"42838","2025-05-31","820207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1965.99",SalesItemLineDetail,"137",Groups-Tours,"3771.99","0.5212076","72","5000-03 Group Tours",NON,"42839","2025-05-31","820208",Canopy,"2025-05-29","842103",KOZICO,"40832",Estimate,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1965.99",SubTotalLineDetail,,,,,,,,"42839","2025-05-31","820208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","685.44",SalesItemLineDetail,"874",Catering Extras,"685.44","1.0","151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209",Z&D Catering Extras May-112 people,"2025-05-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","31.27",SalesItemLineDetail,,,,,"161","6040-12 Tours:Labor:Fringe Benefits:Guide",NON,"42891","2025-05-31","820209",Usman- HDS,"2025-05-01","842100",HFTCO,"40898",ReimburseCharge,"1",False,"31.27","161","6040-12 Tours:Labor:Fringe Benefits:Guide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","70.0",SalesItemLineDetail,,,,,"109",General & Admin Expenses:Marketing:Advertising,NON,"42891","2025-05-31","820209",Yelp,"2025-05-01","842100",HFTCO,"41172",ReimburseCharge,"1",False,"70.0","109",General & Admin Expenses:Marketing:Advertising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"4","4.0","159.75",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"42891","2025-05-31","820209",Verizon Connect,"2025-05-01","842100",HFTCO,"41176",ReimburseCharge,"1",False,"159.75","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"5","5.0","1850.0",SalesItemLineDetail,,,,,"110",General & Admin Expenses:Marketing:Cost of Sales,NON,"42891","2025-05-31","820209",TRK,"2025-05-01","842100",HFTCO,"41335",ReimburseCharge,"1",False,"1850.0","110",General & Admin Expenses:Marketing:Cost of Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"6","6.0","241.41",SalesItemLineDetail,,,,,"106","7015-00 General & Admin Expenses:Telephone & Internet",NON,"42891","2025-05-31","820209",Verizon Cost of Merch,"2025-05-01","842100",HFTCO,"42327",ReimburseCharge,"1",False,"241.41","106","7015-00 General & Admin Expenses:Telephone & Internet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"12104.61",SubTotalLineDetail,,,,,,,,"42891","2025-05-31","820209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"10548.31",SubTotalLineDetail,,,,,,,,"42909","2025-05-09","820210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","10548.31",SalesItemLineDetail,"137",Groups-Tours,"10548.31","1.0","72","5000-03 Group Tours",NON,"42910","2025-07-26","820211",,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"42910","2025-07-26","820211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"7","7.0","107.29",SalesItemLineDetail,,,,,"106","7015-00 General & Admin Expenses:Telephone & Internet",NON,"42891","2025-05-31","820209",Verizon Tele,"2025-05-01","842100",HFTCO,"42328",ReimburseCharge,"1",False,"107.29","106","7015-00 General & Admin Expenses:Telephone & Internet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"8","8.0","81.2",SalesItemLineDetail,,,,,"91",General & Admin Expenses:Rents:Vehicle and Equipment Rent,NON,"42891","2025-05-31","820209",RIcoh,"2025-05-02","842103",KOZICO,"42322",ReimburseCharge,"1",False,"81.2","91",General & Admin Expenses:Rents:Vehicle and Equipment Rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"9","9.0","73.67",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"42891","2025-05-31","820209",Intuit Dues,"2025-05-05","842100",HFTCO,"41712",ReimburseCharge,"1",False,"73.67","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"10","10.0","140.7",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209","Invoice from Christines Deli to Trails for food items totaling $1,612.02, due on 06/06/2025","2025-05-07","842100",HFTCO,"41506",ReimburseCharge,"1",False,"140.7","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"11","11.0","126.63",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209","Invoice from Christines Deli to Trails for Large Trails, due on June 10, 2025","2025-05-11","842100",HFTCO,"41975",ReimburseCharge,"1",False,"126.63","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"12","12.0","132.3",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209","Invoice from Christines Deli to Trails for Large Trails and Mayo Packetts, due on 06/14/2025","2025-05-15","842100",HFTCO,"42309",ReimburseCharge,"1",False,"132.3","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"13","13.0","140.7",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209","Invoice from Christines Deli to Trails for Large Trails, due on June 17, 2025","2025-05-18","842100",HFTCO,"42307",ReimburseCharge,"1",False,"140.7","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"14","14.0","112.56",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209","Invoice from Christines Deli to Trails for Large Trails, due on June 18, 2025","2025-05-19","842100",HFTCO,"42379",ReimburseCharge,"1",False,"112.56","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"15","15.0","5308.0",SalesItemLineDetail,,,,,"175",General & Admin Expenses:Repairs & Maintenance:Auto R&M,NON,"42891","2025-05-31","820209",TRANSMISSION REMANUFAC - 6677 Transmission for 2012 Tundray,"2025-05-20","842100",HFTCO,"42612",ReimburseCharge,"1",False,"5308.0","175",General & Admin Expenses:Repairs & Maintenance:Auto R&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"16","16.0","98.49",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209",Invoice from Christines Deli to Trails for Large Trails (Fir FRI 5/23),"2025-05-22","842100",HFTCO,"42471",ReimburseCharge,"1",False,"98.49","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"17","17.0","276.0",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"42891","2025-05-31","820209",Google KOZI-23 Users,"2025-05-24","842100",HFTCO,"42649",ReimburseCharge,"1",False,"276.0","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"5327.48",SubTotalLineDetail,,,,,,,,"43028","2025-06-02","820212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1131.6",SubTotalLineDetail,,,,,,,,"43070","2025-06-06","820213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","11315.96",SalesItemLineDetail,"137",Groups-Tours,"11315.96","1.0","72","5000-03 Group Tours",NON,"43071","2025-08-12","820214",,"2025-08-12","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"18","18.0","126.63",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"42891","2025-05-31","820209","Invoice from Christines Deli to Trails for Large Trails, due on 06/24/2025","2025-05-25","842100",HFTCO,"42578",ReimburseCharge,"1",False,"126.63","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"19","19.0","2342.57",SalesItemLineDetail,,,,,"175",General & Admin Expenses:Repairs & Maintenance:Auto R&M,NON,"42891","2025-05-31","820209","647HDT Transmission","2025-05-29","842100",HFTCO,"42722",ReimburseCharge,"1",False,"2342.57","175",General & Admin Expenses:Repairs & Maintenance:Auto R&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","10548.31",SalesItemLineDetail,"15",Deposits/Retainer,"10548.31","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"42909","2025-05-09","820210",Amarock,"2025-05-09","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0",-10548.31,SalesItemLineDetail,"15",Deposits/Retainer,-10548.31,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"42910","2025-07-26","820211",Amarok,"2025-05-09","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5327.48",SalesItemLineDetail,"137",Groups-Tours,"10654.96","0.5","72","5000-03 Group Tours",NON,"43028","2025-06-02","820212",KW,"2025-06-18","842100",HFTCO,"42301",Estimate,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1131.6",SalesItemLineDetail,"15",Deposits/Retainer,"1131.6","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"43070","2025-06-06","820213",Laulima,"2025-08-12","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0",-1131.6,SalesItemLineDetail,"15",Deposits/Retainer,-1131.6,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"43071","2025-08-12","820214",Laulima,"2025-06-06","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"10184.36",SubTotalLineDetail,,,,,,,,"43071","2025-08-12","820214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","32106.0",SalesItemLineDetail,"137",Groups-Tours,"32106.0","1.0","72","5000-03 Group Tours",NON,"43072","2025-08-12","820215",Laulima,"2025-08-12","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-4191.46,SalesItemLineDetail,"15",Deposits/Retainer,-4191.46,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"43072","2025-08-12","820215",,"2025-06-06","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"27914.54",SubTotalLineDetail,,,,,,,,"43072","2025-08-12","820215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4191.46",SalesItemLineDetail,"15",Deposits/Retainer,"4191.46","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"43073","2025-06-06","820216",Laulima,"2025-06-06","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4191.46",SubTotalLineDetail,,,,,,,,"43073","2025-06-06","820216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
