"Id","LineNum","Description","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43807","2025-03-15",#5305,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43807","2025-03-15",#5305,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43806","2025-03-15",#5306,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"43806","2025-03-15",#5306,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43805","2025-03-15",#5307,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"43805","2025-03-15",#5307,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43810","2025-03-01",#5226,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"5.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"5.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43810","2025-03-01",#5226,EUC-09020802-V1-00120000,SalesReceipt
,,,"9.0",SubTotalLineDetail,,,,,,,,,,"43810","2025-03-01",#5226,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43809","2025-03-01",#5227,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43809","2025-03-01",#5227,,SalesReceipt
"1","1.0",,"70.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"70.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43808","2025-03-01",#5228,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43808","2025-03-01",#5228,EUC-09020802-V1-00120000,SalesReceipt
,,,"94.0",SubTotalLineDetail,,,,,,,,,,"43808","2025-03-01",#5228,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43812","2025-03-01",#5225,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43812","2025-03-01",#5225,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43811","2025-03-15",#5314,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43811","2025-03-15",#5314,EUC-09020802-V1-00120000,SalesReceipt
,,,"50.0",SubTotalLineDetail,,,,,,,,,,"43811","2025-03-15",#5314,,SalesReceipt
"1","1.0",,"33.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"33.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43815","2025-03-15",#5311,EUC-09020802-V1-00120000,SalesReceipt
,,,"33.0",SubTotalLineDetail,,,,,,,,,,"43815","2025-03-15",#5311,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43814","2025-03-15",#5312,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43814","2025-03-15",#5312,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"43814","2025-03-15",#5312,,SalesReceipt
"1","1.0",,"17.98",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.99","2.0","77","5000-12 Retail Store Revenue",TAX,"43813","2025-03-15",#5313,EUC-09020802-V1-00120000,SalesReceipt
,,,"17.98",SubTotalLineDetail,,,,,,,,,,"43813","2025-03-15",#5313,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43817","2025-03-15",#5309,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"54.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"54.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43817","2025-03-15",#5309,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"70.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"70.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43817","2025-03-15",#5309,EUC-09020802-V1-00120000,SalesReceipt
,,,"134.0",SubTotalLineDetail,,,,,,,,,,"43817","2025-03-15",#5309,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43816","2025-03-15",#5310,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43816","2025-03-15",#5310,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"100.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"100.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43816","2025-03-15",#5310,EUC-09020802-V1-00120000,SalesReceipt
,,,"135.0",SubTotalLineDetail,,,,,,,,,,"43816","2025-03-15",#5310,,SalesReceipt
"1","1.0",,"51.95",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"51.95","1.0","77","5000-12 Retail Store Revenue",TAX,"43820","2025-03-03",#5232,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43820","2025-03-03",#5232,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43820","2025-03-03",#5232,EUC-09020802-V1-00120000,SalesReceipt
,,,"107.95",SubTotalLineDetail,,,,,,,,,,"43820","2025-03-03",#5232,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43819","2025-03-03",#5233,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43819","2025-03-03",#5233,EUC-09020802-V1-00120000,SalesReceipt
,,,"56.0",SubTotalLineDetail,,,,,,,,,,"43819","2025-03-03",#5233,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43818","2025-03-03",#5234,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43818","2025-03-03",#5234,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43818","2025-03-03",#5234,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","2.0","77","5000-12 Retail Store Revenue",TAX,"43818","2025-03-03",#5234,EUC-09020802-V1-00120000,SalesReceipt
,,,"42.0",SubTotalLineDetail,,,,,,,,,,"43818","2025-03-03",#5234,,SalesReceipt
"1","1.0",,"19.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"19.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43822","2025-03-20",#5354,EUC-09020802-V1-00120000,SalesReceipt
,,,"19.99",SubTotalLineDetail,,,,,,,,,,"43822","2025-03-20",#5354,,SalesReceipt
"1","1.0",,"56.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","2.0","77","5000-12 Retail Store Revenue",TAX,"43821","2025-03-03",#5231,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43821","2025-03-03",#5231,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"9.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"9.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43821","2025-03-03",#5231,EUC-09020802-V1-00120000,SalesReceipt
,,,"93.99",SubTotalLineDetail,,,,,,,,,,"43821","2025-03-03",#5231,,SalesReceipt
"1","1.0",,"11.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"11.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43825","2025-03-02",#5229,EUC-09020802-V1-00120000,SalesReceipt
,,,"11.0",SubTotalLineDetail,,,,,,,,,,"43825","2025-03-02",#5229,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43824","2025-03-20",#5353,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"43824","2025-03-20",#5353,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43823","2025-03-03",#5230,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43823","2025-03-03",#5230,,SalesReceipt
"1","1.0",,"17.98",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.99","2.0","77","5000-12 Retail Store Revenue",TAX,"43828","2025-03-20",#5350,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43828","2025-03-20",#5350,EUC-09020802-V1-00120000,SalesReceipt
,,,"39.98",SubTotalLineDetail,,,,,,,,,,"43828","2025-03-20",#5350,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43827","2025-03-20",#5351,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"43827","2025-03-20",#5351,,SalesReceipt
"1","1.0",,"80.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"80.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43826","2025-03-20",#5352,EUC-09020802-V1-00120000,SalesReceipt
,,,"80.0",SubTotalLineDetail,,,,,,,,,,"43826","2025-03-20",#5352,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43832","2025-03-19",#5345,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"43832","2025-03-19",#5345,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43831","2025-03-19",#5346,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43831","2025-03-19",#5346,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43830","2025-03-19",#5347,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"43830","2025-03-19",#5347,,SalesReceipt
"1","1.0",,"46.95",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"46.95","1.0","77","5000-12 Retail Store Revenue",TAX,"43829","2025-03-19",#5348,EUC-09020802-V1-00120000,SalesReceipt
,,,"46.95",SubTotalLineDetail,,,,,,,,,,"43829","2025-03-19",#5348,,SalesReceipt
"1","1.0",,"55.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"55.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43835","2025-03-04",#5237,EUC-09020802-V1-00120000,SalesReceipt
,,,"55.0",SubTotalLineDetail,,,,,,,,,,"43835","2025-03-04",#5237,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43834","2025-03-05",#5238,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"43834","2025-03-05",#5238,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43833","2025-03-05",#5239,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"43833","2025-03-05",#5239,,SalesReceipt
"1","1.0",,"33.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"33.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43838","2025-03-17",#5324,EUC-09020802-V1-00120000,SalesReceipt
,,,"33.0",SubTotalLineDetail,,,,,,,,,,"43838","2025-03-17",#5324,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43837","2025-03-04",#5235,EUC-09020802-V1-00120000,SalesReceipt
,,,"4.0",SubTotalLineDetail,,,,,,,,,,"43837","2025-03-04",#5235,,SalesReceipt
"1","1.0",,"18.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"18.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43836","2025-03-04",#5236,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43836","2025-03-04",#5236,EUC-09020802-V1-00120000,SalesReceipt
,,,"43.0",SubTotalLineDetail,,,,,,,,,,"43836","2025-03-04",#5236,,SalesReceipt
"1","1.0",,"18.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"18.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43840","2025-03-06",#5243,EUC-09020802-V1-00120000,SalesReceipt
,,,"18.0",SubTotalLineDetail,,,,,,,,,,"43840","2025-03-06",#5243,,SalesReceipt
"1","1.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43839","2025-03-17",#5323,EUC-09020802-V1-00120000,SalesReceipt
,,,"30.0",SubTotalLineDetail,,,,,,,,,,"43839","2025-03-17",#5323,,SalesReceipt
"1","1.0",,"119.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"119.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43844","2025-03-05",#5241,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"6.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.5","1.0","77","5000-12 Retail Store Revenue",TAX,"43844","2025-03-05",#5241,EUC-09020802-V1-00120000,SalesReceipt
,,,"125.5",SubTotalLineDetail,,,,,,,,,,"43844","2025-03-05",#5241,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43843","2025-03-17",#5321,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"13.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.5","2.0","77","5000-12 Retail Store Revenue",TAX,"43843","2025-03-17",#5321,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43843","2025-03-17",#5321,EUC-09020802-V1-00120000,SalesReceipt
,,,"45.0",SubTotalLineDetail,,,,,,,,,,"43843","2025-03-17",#5321,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43842","2025-03-06",#5242,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43842","2025-03-06",#5242,,SalesReceipt
"1","1.0",,"5.95",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"5.95","1.0","77","5000-12 Retail Store Revenue",TAX,"43841","2025-03-17",#5322,EUC-09020802-V1-00120000,SalesReceipt
,,,"5.95",SubTotalLineDetail,,,,,,,,,,"43841","2025-03-17",#5322,,SalesReceipt
"1","1.0",,"39.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"39.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43849","2025-03-17",#5316,EUC-09020802-V1-00120000,SalesReceipt
,,,"39.0",SubTotalLineDetail,,,,,,,,,,"43849","2025-03-17",#5316,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43848","2025-03-17",#5318,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43848","2025-03-17",#5318,,SalesReceipt
"1","1.0",,"12.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43847","2025-03-17",#5319,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43847","2025-03-17",#5319,EUC-09020802-V1-00120000,SalesReceipt
,,,"37.99",SubTotalLineDetail,,,,,,,,,,"43847","2025-03-17",#5319,,SalesReceipt
"1","1.0",,"100.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"100.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43846","2025-03-05",#5240,EUC-09020802-V1-00120000,SalesReceipt
,,,"100.0",SubTotalLineDetail,,,,,,,,,,"43846","2025-03-05",#5240,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43845","2025-03-17",#5320,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43845","2025-03-17",#5320,EUC-09020802-V1-00120000,SalesReceipt
,,,"21.98",SubTotalLineDetail,,,,,,,,,,"43845","2025-03-17",#5320,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43854","2025-03-06",#5246,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43854","2025-03-06",#5246,,SalesReceipt
"1","1.0",,"62.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"62.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43852","2025-03-06",#5249,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43852","2025-03-06",#5249,EUC-09020802-V1-00120000,SalesReceipt
,,,"87.0",SubTotalLineDetail,,,,,,,,,,"43852","2025-03-06",#5249,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43851","2025-03-07",#5250,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43851","2025-03-07",#5250,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43850","2025-03-17",#5315,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43850","2025-03-17",#5315,,SalesReceipt
"1","1.0",,"65.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"65.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43858","2025-03-18",#5333,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"12.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43858","2025-03-18",#5333,EUC-09020802-V1-00120000,SalesReceipt
,,,"77.99",SubTotalLineDetail,,,,,,,,,,"43858","2025-03-18",#5333,,SalesReceipt
"1","1.0",,"49.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"49.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43857","2025-03-07",#5254,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43857","2025-03-07",#5254,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"56.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","2.0","77","5000-12 Retail Store Revenue",TAX,"43857","2025-03-07",#5254,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43857","2025-03-07",#5254,EUC-09020802-V1-00120000,SalesReceipt
,,,"155.0",SubTotalLineDetail,,,,,,,,,,"43857","2025-03-07",#5254,,SalesReceipt
"1","1.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43856","2025-03-18",#5334,EUC-09020802-V1-00120000,SalesReceipt
,,,"15.0",SubTotalLineDetail,,,,,,,,,,"43856","2025-03-18",#5334,,SalesReceipt
"1","1.0",,"54.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"54.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43863","2025-03-07",#5251,EUC-09020802-V1-00120000,SalesReceipt
,,,"54.0",SubTotalLineDetail,,,,,,,,,,"43863","2025-03-07",#5251,,SalesReceipt
"1","1.0",,"26.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.5","4.0","77","5000-12 Retail Store Revenue",TAX,"43862","2025-03-18",#5331,EUC-09020802-V1-00120000,SalesReceipt
,,,"26.0",SubTotalLineDetail,,,,,,,,,,"43862","2025-03-18",#5331,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43861","2025-03-07",#5252,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43861","2025-03-07",#5252,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"16.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"16.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43861","2025-03-07",#5252,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43861","2025-03-07",#5252,EUC-09020802-V1-00120000,SalesReceipt
,,,"94.0",SubTotalLineDetail,,,,,,,,,,"43861","2025-03-07",#5252,,SalesReceipt
"1","1.0",,"50.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","2.0","77","5000-12 Retail Store Revenue",TAX,"43860","2025-03-18",#5332,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"35.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"35.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43860","2025-03-18",#5332,EUC-09020802-V1-00120000,SalesReceipt
,,,"85.0",SubTotalLineDetail,,,,,,,,,,"43860","2025-03-18",#5332,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43859","2025-03-07",#5253,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"43859","2025-03-07",#5253,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43867","2025-03-17",#5327,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43867","2025-03-17",#5327,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43866","2025-03-17",#5328,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43866","2025-03-17",#5328,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43866","2025-03-17",#5328,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43866","2025-03-17",#5328,EUC-09020802-V1-00120000,SalesReceipt
,,,"52.99",SubTotalLineDetail,,,,,,,,,,"43866","2025-03-17",#5328,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43865","2025-03-17",#5329,EUC-09020802-V1-00120000,SalesReceipt
,,,"4.0",SubTotalLineDetail,,,,,,,,,,"43865","2025-03-17",#5329,,SalesReceipt
