"DueDate","VendorAddr.Id","VendorAddr.Line1","VendorAddr.City","VendorAddr.CountrySubDivisionCode","VendorAddr.PostalCode","Balance","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastModifiedByRef.value","MetaData.LastUpdatedTime","DocNumber","TxnDate","CurrencyRef.value","CurrencyRef.name","VendorRef.value","VendorRef.name","APAccountRef.value","APAccountRef.name","TotalAmt","VendorAddr.Line2","SalesTermRef.value","VendorAddr.Line3","DepartmentRef.value","DepartmentRef.name","PrivateNote","status","VendorAddr.Line4","VendorAddr.Line5","RecurDataRef.value","TxnSource"
"2025-07-01","11215",Hawaii Petroleum LLC,,,,"0.0",QBO,False,"43300","1","2025-06-11T15:52:42-07:00","9341453575116638","2025-06-25T16:16:44-07:00","5112455IN","2025-06-09",USD,United States Dollar,"485",Hawaii Petroleum LLC,"31",Accounts Payable,"2050.63","385 Hukilike St., Suite 101","6","Kahului, HI  96732","1",Hawaii Forest & Trail,Fwd: Invoice# 5112455 for Acct# 0906605 Hawaii Forest & Trail LTD,,,,,
"2025-07-10","11216",Hawaii John's,,,,"0.0",QBO,False,"43301","1","2025-06-11T15:55:15-07:00","9341453575116638","2025-07-02T15:34:59-07:00","76210","2025-06-10",USD,United States Dollar,"965",KHawaii John's,"31",Accounts Payable,"167.02",PO Box 6362,"8","Kamuela, HI  96743","2",Kohala Zipline,Fwd: HAWAII JOHNS - 06/10/25 - INVOICE,,,,,
"2025-07-10","11217",Hawaii John's Inc.,,,,"0.0",QBO,False,"43302","1","2025-06-11T15:56:14-07:00","9341453575116638","2025-07-02T15:48:36-07:00","76195","2025-06-10",USD,United States Dollar,"482",Hawaii John's Inc.,"31",Accounts Payable,"863.87",P.O. Box 6362,"8","Kamuela, HI  96743","1",Hawaii Forest & Trail,Fwd: HAWAII JOHNS - 06/10/25 - INVOICE,,,,,
"2025-07-01","11218",Christine's Deli,,,,"0.0",QBO,False,"43303","1","2025-06-11T15:59:19-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4062","2025-06-05",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1153.74","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4062,,,,,
"2025-07-01","11219",Christine's Deli,,,,"0.0",QBO,False,"43305","1","2025-06-11T16:01:01-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4064","2025-06-06",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1027.11","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4064,,,,,
"2025-06-01","11220",Center for Maunakea Stewardship,,,,"0.0",QBO,False,"43307","1","2025-06-11T16:15:18-07:00","9341453575116638","2025-06-13T17:47:41-07:00","5.2025","2025-05-31",USD,United States Dollar,"384",Center for Maunakea Stewardship,"31",Accounts Payable,"3996.0","640 N. A'ohoku Place, Room 203","15","Hilo, HI  96720","1",Hawaii Forest & Trail,Fwd: May 2025 Monthly Report,,,,,
"2025-06-21","11224",Parts Center Hawaii,,,,"0.0",QBO,False,"43311","1","2025-06-11T16:43:23-07:00","9341453575116638","2025-06-13T18:07:29-07:00","913591","2025-05-22",USD,United States Dollar,"1054",KParts Center Hawaii/Napa Auto Parts,"31",Accounts Payable,"65.33","400 E Kawili St","8","Hilo, HI  96720","2",Kohala Zipline,,,,,,
"2025-06-01",,,,,,"0.0",QBO,False,"43741","1","2025-06-13T15:45:12-07:00","9341453575116638","2025-06-13T15:46:09-07:00","5.25","2025-05-31",USD,United States Dollar,"600",Mike Galvin,"31",Accounts Payable,"127.4",,"15",,"1",Hawaii Forest & Trail,,,,,,
"2025-07-01","11808",Renee Perrington,,,,"0.0",QBO,False,"43940","1","2025-06-13T18:09:55-07:00","9341453575116638","2025-06-13T18:11:42-07:00","6.13.25","2025-06-13",USD,United States Dollar,"350",Baby's Got Sauce Catering{p/u HFT},"31",Accounts Payable,"1081.58",Baby's Got Sauce,"6",PO Box 51,"1",Hawaii Forest & Trail,,,"76-3010 Kiheahealani","Holualoa, HI  96725",,
"2025-06-15","11879",Felfredo Galacio,,,,"0.0",QBO,False,"44081","1","2025-06-16T18:39:40-07:00","9341453575116638","2025-06-19T16:48:45-07:00",INV000188,"2025-06-01",USD,United States Dollar,"756",Zion's Auto Detailing{p/u HFT},"31",Accounts Payable,"5400.0",Zion Auto Detailing,"6","75-5938 Pamalo Pl","1",Hawaii Forest & Trail,Fwd: Invoice - INV-000188 from Zion's Auto Detailing,,"Kailua- Kona, HI  96740",,,
"2025-07-14","11880",Mrs. Barry's Cookies,,,,"0.0",QBO,False,"44085","1","2025-06-16T18:43:16-07:00","9341453575116638","2025-07-02T15:48:36-07:00","4143","2025-06-14",USD,United States Dollar,"611",Mrs. Barry's Cookies{hand deliver},"31",Accounts Payable,"611.66","73-5563 Maiau St.","6","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: Mrs. Barry&#039;s Kona Cookies: Your Invoice is Available,,,,,
"2025-06-16","11881",HAWAII VOLCANOES NATIONAL PARK,,,,"0.0",QBO,False,"44087","1","2025-06-16T18:44:31-07:00","9341453575116638","2025-06-16T18:45:18-07:00","126","2025-06-12",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"600.0",PO Box 52,"15","HVNP, HI  96718-0052","1",Hawaii Forest & Trail,Fwd: Hawaii Volcanoes NP Invoice 6/2/25-6/8/25,,,,,
"2025-07-01","11884",Christine's Deli,,,,"0.0",QBO,False,"44096","1","2025-06-16T19:10:14-07:00","9341453575116638","2025-06-19T16:48:46-07:00","4065","2025-06-11",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"28.14","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4065,,,,,
"2025-07-01","11885",Christine's Deli,,,,"0.0",QBO,False,"44097","1","2025-06-16T19:12:14-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4066","2025-06-11",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"700.0","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4066,,,,,
"2025-07-01","11886","Standard Bakery, Inc.",,,,"0.0",QBO,False,"44099","1","2025-06-16T19:14:50-07:00","9341453575116638","2025-06-25T16:16:46-07:00","173562","2025-06-09",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"394.0",PO Box 341,"15","Kealakekua, HI  96750","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","11887",Wells Fargo Vendor,,,,"0.0",QBO,False,"44100","1","2025-06-16T19:29:16-07:00","9341453575116638","2025-06-25T16:16:45-07:00","109236911","2025-06-03",USD,United States Dollar,"746",Wells Fargo- Ricoh,"31",Accounts Payable,"731.98",Financial Services LLC,"6",PO Box 650073,"1",Hawaii Forest & Trail,,,"Dallas, TX  75265-0073",,,
"2025-07-01","11888",Christine's Deli,,,,"0.0",QBO,False,"44104","1","2025-06-16T19:34:39-07:00","9341453575116638","2025-06-19T16:48:46-07:00","4069","2025-06-13",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"126.63","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4069,,,,,
"2025-07-01","11889",Christine's Deli,,,,"0.0",QBO,False,"44105","1","2025-06-16T19:35:57-07:00","9341453575116638","2025-06-19T16:48:46-07:00","4070","2025-06-13",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"576.87","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4070,,,,,
"2025-07-01",,,,,,"0.0",QBO,False,"44118","1","2025-06-17T12:46:23-07:00","9341453575116638","2025-06-17T12:47:30-07:00",,"2025-06-15",USD,United States Dollar,"1165",Michelle Ha,"31",Accounts Payable,"175.0",,"15",,"1",Hawaii Forest & Trail,,,,,,
"2025-07-15","11953",Kona-Kohala Chamber of Commerce,,,,"0.0",QBO,False,"44148","1","2025-06-17T15:33:09-07:00","9341453574533469","2025-07-09T16:07:07-07:00","64152","2025-06-15",USD,United States Dollar,"548",Kona-Kohala Chamber of Commerce,"31",Accounts Payable,"350.0","75-5737 Kuakini Hwy., Suite 208","8","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-06-17","11958",Hawaii Fleet Specialists,,,,"0.0",QBO,False,"44154","1","2025-06-17T16:28:42-07:00","9341453575116638","2025-06-19T16:48:47-07:00","3082","2025-06-17",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"233.42","73-5568 Maiau St. Ste 6","15","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: Invoice 3082 from Hawaii Fleet Specialists LLC,,,,,
"2025-07-01","11959",Christine's Deli,,,,"0.0",QBO,False,"44155","1","2025-06-17T16:32:52-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4072","2025-06-16",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"631.14","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4072,,,,,
"2025-07-01","11960",Christine's Deli,,,,"0.0",QBO,False,"44157","1","2025-06-17T16:34:50-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4068","2025-06-12",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"464.31","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4068,,,,,
"2025-06-28","12536",Hibbs Hallmark & Company,,,,"0.0",QBO,False,"44159","2","2025-06-17T16:50:51-07:00","9341453574533469","2025-07-09T19:40:58-07:00","92357","2025-06-02",USD,United States Dollar,"501",Hibbs Hallmark & Company{paid online},"31",Accounts Payable,"9278.4",PO Box 8357,"15","Tyler, TX  75711","1",Hawaii Forest & Trail,Fwd: 24-25 Package & Umbrella Installment #11 Kohala Zipline LLC,,,,,
"2025-06-28","12326",Hibbs Hallmark & Company,,,,"0.0",QBO,False,"44160","3","2025-06-17T16:55:52-07:00","9341453575116638","2025-07-08T14:25:02-07:00","92498","2025-06-02",USD,United States Dollar,"501",Hibbs Hallmark & Company{paid online},"31",Accounts Payable,"4671.28",PO Box 8357,"15","Tyler, TX  75711","1",Hawaii Forest & Trail,Fwd: 24-25 Package & Umbrella Installment #11 Kohala Zipline LLC,,,,,
"2025-07-04","11963",Sunday Afternoons Inc.,,,,"0.0",QBO,False,"44162","1","2025-06-17T16:58:03-07:00","9341453575116638","2025-06-25T16:16:45-07:00","942490","2025-06-04",USD,United States Dollar,"876",RSunday Afternoons Inc.,"31",Accounts Payable,"1650.69","625 A Street","8","Ashland, OR  97520","3",Retail,,,,,,
"2025-07-01","11964","Island Harvest, Inc.",,,,"0.0",QBO,False,"44163","1","2025-06-17T16:58:51-07:00","9341453575116638","2025-06-25T16:16:47-07:00","3566","2025-06-06",USD,United States Dollar,"1241","RIsland Harvest, Inc.","31",Accounts Payable,"180.9",Island Harvest Inc,"15",PO Box 61,"3",Retail,,,"Kapaau, HI  96755",,,
"2025-07-01","11965",Chums,,,,"0.0",QBO,False,"44166","1","2025-06-17T17:07:01-07:00","9341453575116638","2025-06-25T16:16:46-07:00","2527196","2025-06-01",USD,United States Dollar,"850",RChums,"31",Accounts Payable,"960.0","2424 S 2570 W","8","Salt Lake City, UT  84119","3",Retail,,,,,,
"2025-07-01","11966",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"44167","1","2025-06-17T17:15:38-07:00","9341453575116638","2025-06-25T16:48:11-07:00",A838119,"2025-06-01",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"2.41",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-07-10","11967",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"44168","1","2025-06-17T17:17:44-07:00","9341453575116638","2025-07-02T15:35:00-07:00",A838040,"2025-06-10",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"3.45",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-07-01","3095",,,,,"0.0",QBO,False,"44169","1","2025-06-17T17:19:22-07:00","9341453575116638","2025-06-19T17:29:57-07:00","6.2025","2025-06-10",USD,United States Dollar,"932",KDaniel Trunk,"31",Accounts Payable,"51.18",,"6",,"2",Kohala Zipline,,,,,,
"2025-07-01","11983",Hawaii Dental Service,,,,"0.0",QBO,False,"44223","1","2025-06-18T14:28:32-07:00","9341453575116638","2025-06-19T16:48:46-07:00","202507","2025-07-01",USD,United States Dollar,"475",Hawaii Dental Service,"31",Accounts Payable,"597.3",PO Box 30500,"6","Honolulu, HI  96820-0500","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","3109",PO Box 30500,Honolulu,HI,"96820-0500","0.0",QBO,False,"44224","1","2025-06-18T14:33:13-07:00","9341453575116638","2025-06-19T17:29:56-07:00","202507","2025-07-01",USD,United States Dollar,"962",KHawaii Dental Service,"31",Accounts Payable,"375.26",,"6",,"2",Kohala Zipline,,,,,,
"2025-07-13","11986","Patagonia, Inc.",,,,"0.0",QBO,False,"44227","1","2025-06-18T15:42:35-07:00","9341453575116638","2025-07-02T15:48:36-07:00","47591553","2025-06-13",USD,United States Dollar,"640","Patagonia, Inc.","31",Accounts Payable,"1318.59",P.O. Box 51352,"8","Los Angeles, CA  90051-5652","1",Hawaii Forest & Trail,,,,,,
"2025-07-02","11987",Kona Engraving,,,,"0.0",QBO,False,"44228","1","2025-06-18T15:45:09-07:00","9341453575116638","2025-06-25T16:16:45-07:00","8080","2025-06-02",USD,United States Dollar,"554",Kona Engraving,"31",Accounts Payable,"37.7","74-5467 Kaiwi St Ste 1-4","8","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","11988",World Eatz,,,,"0.0",QBO,False,"44230","1","2025-06-18T15:47:10-07:00","9341453575116638","2025-06-25T16:16:46-07:00",HFT061625,"2025-06-15",USD,United States Dollar,"753",World Eatz {p/u @HFT},"31",Accounts Payable,"4405.92","84-5015 Mamalahoa Hwy","6","Captain Cook, HI  96704","1",Hawaii Forest & Trail,Fwd: Invoice HFT061625,,,,,
"2025-07-01","11989","Standard Bakery, Inc.",,,,"0.0",QBO,False,"44231","1","2025-06-18T15:49:25-07:00","9341453575116638","2025-06-25T16:16:46-07:00","173637","2025-06-16",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"126.0",PO Box 341,"15","Kealakekua, HI  96750","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","11990",Christine's Deli,,,,"0.0",QBO,False,"44232","1","2025-06-18T15:51:49-07:00","9341453575116638","2025-06-19T16:48:46-07:00","4074","2025-06-17",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1238.16","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4074,,,,,
"2025-07-01","11991",Verizon,,,,"0.0",QBO,False,"44233","1","2025-06-18T15:53:52-07:00","9341453575116638","2025-06-30T17:25:43-07:00","6114936053","2025-06-16",USD,United States Dollar,"731",Verizon {707163116-00008}{online},"31",Accounts Payable,"699.58",Verizon,"16",PO Box 660108,"1",Hawaii Forest & Trail,,,"Dallas, TX  75266-0108",,,
"2025-06-18","11992",Hawaii Fleet Specialists,,,,"0.0",QBO,False,"44234","1","2025-06-18T15:54:59-07:00","9341453575116638","2025-06-19T16:48:47-07:00","3090","2025-06-18",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"295.58","73-5568 Maiau St. Ste 6","15","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: Invoice 3090 from Hawaii Fleet Specialists LLC,,,,,
"2025-07-01","3171",,,,,"0.0",QBO,False,"44236","2","2025-06-18T16:06:44-07:00","9341453575116638","2025-06-30T17:25:43-07:00","6114936052","2025-06-02",USD,United States Dollar,"730",Verizon {707163116-00007}{online},"31",Accounts Payable,"300.41",,"16",,"1",Hawaii Forest & Trail,,,,,,
"2025-07-01","11994",Verizon,,,,"0.0",QBO,False,"44237","1","2025-06-18T16:09:06-07:00","9341453575116638","2025-06-30T17:27:30-07:00","6114936052","2025-06-02",USD,United States Dollar,"1106",KVerizon {707163116-00007}{online},"31",Accounts Payable,"423.31",PO Box 660108,"15","Dallas, TX  75266-0108","2",Kohala Zipline,,,,,,
"2025-05-31","12025",Hawaii Forest & Trail,,,,"0.0",QBO,False,"44302","4","2025-06-19T17:29:03-07:00","9341453575116638","2025-10-06T18:33:33-07:00","827854","2025-05-31",USD,United States Dollar,"963",KHawaii Forest & Trail,"31",Accounts Payable,"6784.11","74-5035B Queen Kaahumanu Hwy","6","Kailua Kona, HI  96740","2",Kohala Zipline,,,,,,
"2025-04-30","12027",Hawaii Forest & Trail,,,,"0.0",QBO,False,"44307","7","2025-06-19T17:31:59-07:00","9341453574533469","2025-09-01T18:59:55-07:00","827855","2025-04-30",USD,United States Dollar,"855",RHawaii Forest & Trail,"31",Accounts Payable,"626.88",,"15",,"3",Retail,,,,,,
"2025-06-01",,,,,,"25.0",QBO,False,"44309","4","2025-06-19T17:33:44-07:00","9341453574533469","2025-10-03T19:29:19-07:00","827856","2025-05-31",USD,United States Dollar,"855",RHawaii Forest & Trail,"31",Accounts Payable,"25.0",,"15",,"3",Retail,,,,,,
"2025-06-01","13181",Kohala Zipline,,,,"0.0",QBO,False,"44311","2","2025-06-19T17:35:28-07:00","9341453574533469","2025-08-05T16:26:38-07:00","827857","2025-05-31",USD,United States Dollar,"862",RKohala Zipline,"31",Accounts Payable,"1250.0",,"6",,"3",Retail,,,,,,
"2025-03-01","12065",Hawaii Forest & Trail,,,,"0.0",QBO,False,"44327","3","2025-06-19T19:46:05-07:00","9341453574533469","2025-06-20T14:55:40-07:00","827859","2025-02-28",USD,United States Dollar,"963",KHawaii Forest & Trail,"31",Accounts Payable,"163.17","74-5035B Queen Kaahumanu Hwy","6","Kailua Kona, HI  96740","2",Kohala Zipline,,,,,,
"2025-04-01","12039",Hawaii Forest & Trail,,,,"0.0",QBO,False,"44331","3","2025-06-19T19:51:37-07:00","9341453574533469","2025-06-20T14:56:00-07:00","827860","2025-03-31",USD,United States Dollar,"963",KHawaii Forest & Trail,"31",Accounts Payable,"163.17","74-5035B Queen Kaahumanu Hwy","6","Kailua Kona, HI  96740","2",Kohala Zipline,,,,,,
"2025-07-01","12069",HAWAII VOLCANOES NATIONAL PARK,,,,"0.0",QBO,False,"44357","1","2025-06-20T15:52:59-07:00","9341453575116638","2025-06-20T15:53:19-07:00","6.14.25","2025-06-14",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"285.0",PO Box 52,"15","HVNP, HI  96718-0052","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","12071",Kamehameha Schools,,,,"0.0",QBO,False,"44359","1","2025-06-20T15:53:49-07:00","9341453575116638","2025-06-25T16:16:47-07:00","556442","2025-07-01",USD,United States Dollar,"540",Kamehameha Schools,"31",Accounts Payable,"458.12",PO Box 30680,"6","Honolulu, HI  96820-0680","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","12072",Christine's Deli,,,,"0.0",QBO,False,"44360","1","2025-06-20T15:55:19-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4076","2025-06-19",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"534.66","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4076,,,,,
"2025-07-01","12073",Christine's Deli,,,,"0.0",QBO,False,"44362","1","2025-06-20T16:03:42-07:00","9341453575116638","2025-07-02T19:34:28-07:00","4075","2025-06-19",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1457.25","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4075,,,,,
"2025-07-01","3095",,,,,"0.0",QBO,False,"44364","1","2025-06-20T16:07:32-07:00","9341453575116638","2025-06-25T16:48:09-07:00",,"2025-06-19",USD,United States Dollar,"932",KDaniel Trunk,"31",Accounts Payable,"25.96",,"6",,"2",Kohala Zipline,,,,,,
"2025-07-01","12210",Daniel Trunk,,,,"0.0",QBO,False,"44365","2","2025-06-20T16:08:38-07:00","9341453575116638","2025-07-02T15:34:59-07:00",,"2025-06-19",USD,United States Dollar,"932",KDaniel Trunk,"31",Accounts Payable,"230.35",,"6",,"2",Kohala Zipline,,,,,,
"2025-06-01","14715",Hawaii State Tax Collector *,,,,"0.0",QBO,False,"44378","2","2025-06-20T19:15:20-07:00","9341453575116638","2025-10-06T18:58:41-07:00","05312025","2025-05-31",USD,United States Dollar,"488",Hawaii State Tax Collector *,"31",Accounts Payable,"26272.13",STATE TAX COLLECTOR,"6",HAWAII DISTRICT OFFICE,"1",Hawaii Forest & Trail,,,PO BOX 1530,"HONOLULU, HI  96806-1530",,
"2025-06-01","12085",Hawaii State Tax Collector,,,,"0.0",QBO,False,"44381","1","2025-06-20T19:20:24-07:00","9341453574533469","2025-06-20T19:20:42-07:00","05312025","2025-05-31",USD,United States Dollar,"968",KHawaii State Tax Collector,"31",Accounts Payable,"7361.3",Hawaii Department of Taxation,"15",PO Box 1425,"2",Kohala Zipline,,,"Honolulu, HI  96806-1425",,,
"2025-07-01","12111",HMAA,,,,"0.0",QBO,False,"44415","2","2025-06-23T14:26:26-07:00","9341453575116638","2025-06-25T16:16:43-07:00",Div6 7.2025,"2025-07-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"723.7","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","12112",HMAA,,,,"0.0",QBO,False,"44416","1","2025-06-23T14:38:13-07:00","9341453575116638","2025-06-25T16:16:43-07:00",Div 2 7.2025,"2025-07-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"766.09","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-07-01","12113",HMAA,,,,"0.0",QBO,False,"44417","1","2025-06-23T14:39:23-07:00","9341453575116638","2025-06-25T16:16:43-07:00",Div7 7.25,"2025-07-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"1118.4","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
